"","french_name","species","minYear","maxYear","estimate","se","infIC","supIC","GR","infGR","supGR","perc","infPerc","supPerc","pval","trend","trendEBCC"
"52","Martin-pêcheur d'Europe","ALCATT",2014,2023,0.0210659706773283,0.0180762883564069,-0.0143635545012293,0.0564954958558858,1.02128942457027,0.985739109221278,1.0581218488562,"+20.9%","-12.1%","+66.3%",0.243860156285585,"Incertain","Incertain"
"53","Gobemouche gris","MUSSTR",2014,2023,0.0205434415122749,0.0140997597208249,-0.00709208754054191,0.0481789705650919,1.02075591046045,0.992933001964939,1.04935844279325,"+20.3%","-6.2%","+54.3%",0.145114586946256,"Incertain","Stable"
"54","Pouillot de Bonelli","PHYBON",2014,2023,0.0204382305675959,0.0101550632353133,0.00053430662638174,0.0403421545088097,1.02064852141618,1.00053444939359,1.04116695322225,"+20.2%","+0.5%","+43.8%",0.0441551687073162,"Augmentation modérée","Augmentation modérée"
"55","Chevalier culblanc","TRIOCH",2014,2023,0.0200441834675777,0.0488479058841666,-0.0756977120653889,0.115786079000544,1.02024641705541,0.927096414265798,1.12275566542745,"+19.8%","-49.4%","+183.5%",0.681557547903093,"Incertain","Incertain"
"56","Pic épeiche","DENMAJ",2014,2023,0.0198847883573465,0.00321782826591718,0.013577844956149,0.0261917317585442,1.02008380772521,1.01367044251009,1.02653774949426,"+19.6%","+13%","+26.6%",6.42772723975424e-10,"Augmentation modérée","Augmentation modérée"
"57","Busard des roseaux","CIRAER",2014,2023,0.0196341593957051,0.0293415149797079,-0.0378752099645222,0.0771435287559327,1.01982817721523,0.962833085369509,1.08019710461342,"+19.3%","-28.9%","+100.2%",0.503393609835593,"Incertain","Incertain"
"58","Mouette rieuse","LARRID",2014,2023,0.0195132075362723,0.0431652758011471,-0.0650907330339762,0.104117148106521,1.01970483456031,0.93698244426049,1.10973045012207,"+19.2%","-44.3%","+155.2%",0.651227211446299,"Incertain","Incertain"
"59","Pie bavarde","PICPIC",2014,2023,0.0190704081379881,0.00390995767289524,0.0114068910991133,0.0267339251768628,1.01925340982582,1.01147219776049,1.02709448242052,"+18.7%","+10.8%","+27.2%",1.07496017762029e-06,"Augmentation modérée","Augmentation modérée"
"60","Rousserolle turdoïde","ACRARU",2014,2023,0.018296970809909,0.0442127558657487,-0.0683600306869583,0.104953972306776,1.0184653859747,0.933924171680248,1.110659488085,"+17.9%","-45.9%","+157.2%",0.678991885219972,"Incertain","Incertain"
"61","Goéland argenté","LARARG",2014,2023,0.0167137512718405,0.0476579673253803,-0.0766958646859049,0.110123367229586,1.01685420743799,0.926171492233895,1.1164157910868,"+16.2%","-49.9%","+169.4%",0.725811817672348,"Incertain","Incertain"
"62","Rougequeue à front blanc","PHOPHO",2014,2023,0.0152705053982727,0.00669118062763379,0.00215579136811051,0.0283852194284348,1.01538769532242,1.00215811675704,1.02879191873286,"+14.7%","+2%","+29.1%",0.0224784790663099,"Augmentation modérée","Augmentation modérée"
